name,sold,price,date
ASUS ROG ZEPHYRUS G14 GA401II R7-4800HS 8GB 512GB GTX1650Ti 4GB 120Hz,104,21.839.000,2021-01-14
"ACER ASPIRE 5 A514 53 i3-1005G1/8GB/SSD512GB/14""FHD/WIN10-Magic Purple",4,7.958.000,2021-01-14
ASUS VIVOBOOK A412U/A412FA INTEL PENTIUM GOLD 5405U RAM4GB SSD512/HDD1TB 14 FHD WINDOWS 10,12783,6.449.000,2021-01-14
"ASUS ROG ZEPHYRUS GA401ii Ryzen 5-4600HS GTX1650Ti 120Hz 8GB 512GB SSD - Eclipse Gray, Non Paket",96,16.932.000,2021-01-14
"ASUS ROG Zephyrus G14 GA401 Ryzen7 4800 8GB 512ssd GTX1650 4GB W10 14""",714,15.849.000,2021-01-14
ASUS ROG Zephyrus G14 GA401IH Ryzen 7 4800 16GB 512SSD GTX1650 4GB,46,16.399.000,2021-01-14
Acer Aspire 3 A314 N4120 Quadcore 4GB 1TB W10 14inc,4,5.099.000,2021-01-14
ACER NITRO 5 AN515-55 I7-10750H 8GB 512GB GTX1650Ti 4GB 144Hz IPS W10,462,15.499.000,2021-01-14
ASUS ZENBOOK UM425IA RYZEN 5|4500U|8GB|512GB|14” FHD|W10+OHS|NUMPAD,3,13.999.000,2021-01-14
ASUS ROG Zephyrus G14 GA401IH Ryzen 7 4800 24GB 512ssd GTX1650 4GB W10,90,16.899.000,2021-01-14
ASUS ZENBOOK UM425IA RYZEN 7-4700U/16GB/512GB/14” FHD/W10+OHS/NUMPAD,14,15.699.000,2021-01-14
"ASUS VIVOBOOK A412FA-EK54051T Intel 5405U 4GB 512GB SSD 14"" FHD",4,6.500.000,2021-01-14
Acer Aspire 5 A514 53 3852 Core i3 1005G1 SSD 512GB W10 OHS Full HD,11,7.750.000,2021-01-14
"ACER PREDATOR NITRO 5 AN515-55 - i5-10300H - 8GB - 512SSD - GTX1650Ti 4GB - 15.6""144Hz -W10 - OFFICE",98,12.599.000,2021-01-14
ASUS ZENBOOK UM425IA RYZEN5-4500U-8GB-SSD 512GB-14” FHD-WIN10+OHS,27,13.900.000,2021-01-14
ACER PREDATOR NITRO 5 AN515-55 - i5-10300H 8GB 512GB GTX1650 4GB 144HZ,30,12.599.000,2021-01-14
ASUS ROG Zephyrus G14 GA401II-R55TA8G/R55TA8W - AMD Ryzen 5-4600HS 8GB 512GB SSD GTX1650Ti 120Hz,434,16.699.000,2021-01-14
ASUS ROG Zephyrus G14 GA401II-R75TA8G Eclipse Gray,16,22.999.000,2021-01-14
Acer Aspire 3 A314 # intel N4000|4GB|1TB|14 SLiM !!,9,3.999.000,2021-01-14
ASUS ROG Zephyrus G14 GA401IV-R9R6F8G Ryzen 9-4900HS 16GB 1TB RTX2060,2,34.199.000,2021-01-14
ASUS ROG GA502IU-R966B8T Zephyrus G15 R9 4900HS 8GB 1TB ssd GTX1660Ti,36,23.099.000,2021-01-14
ASUS VIVOBOOK A412FA PENTIUM GOLD 5405U 4GB HDD1TB 14FHS IPS WINDOWS,4,6.499.000,2021-01-14
ASUS VIVOBOOK A412FA PENTIUM GOLD 5405 4GB 512GB-SSD 14-INCH-FHD,282,6.599.000,2021-01-14
ASUS ROG GA502IU-R766B6T Zephyrus G15 R7 4800HS 8GB 512ssd GTX1660Ti 6,80,19.499.000,2021-01-14
ASUS ROG Zephyrus G14 GA401iV Ryzen 9 4900 24GB 1TBssd RTX2060 6GB W10,461,26.299.000,2021-01-14
"ASUS ZENBOOK UM425IA-AM502S RYZEN5-4500U/8GB/512GB/VEGA6/W10/14""FHD",27,12.999.000,2021-01-14
ACER PREDATOR NITRO 5 AN515-55 - i5-10300H - 8GB - 512SSD - GTX1650Ti 4G  - W10 - OFFICE - FHD 144Hz,268,12.599.000,2021-01-14
ASUS ROG Zephyrus G14 GA401 Ryzen7 4800 16GB 512ssd GTX1650 4GB W10,227,16.399.000,2021-01-14
ASUS ROG Zephyrus G14 GA401 Ryzen 9 4900 16GB 1TBssd RTX2060 6GB W10,144,25.299.000,2021-01-14
ASUS ROG Zephyrus Duo 15 GX550LWS - i7 10875H 32GB 2TB RTX2070 8GB 4K,5,61.999.000,2021-01-14
ACER ASPIRE 5 A514 52K 34UP I3 8130U 4GB 1TB HD W10+OHS 19,10,6.363.000,2021-01-14
Acer Aspire 3 A314 Ryzen 3 3250 4GB 1TB Vega3 W10 (PRE) 14.0,3,6.299.000,2021-01-14
ASUS ROG GL504GV # i7/16GB/512GB/RTX2060 6GB MANTAP !!,2,22.256.000,2021-01-14
Acer Aspire 4736Z versi DDR3,2,1.750.000,2021-01-14
"ASUS ZENBOOK UM425IA - RYZEN 5- 4500U - 8GB - 512GB - 14""FHD - WIN10 - OFFICE HOME STUDENT - NUMPAD",396,12.999.000,2021-01-14
ASUS ZENBOOK UM425IA - RYZEN 7-4700U 16GB 512GB 14” W10 + 0HS NUMPAD,80,14.999.000,2021-01-14
ASUS ROG ZEPHYRUS M15 GU502LU i7-10750H 16GB 1TB SSD GTX1660Ti 6GB W10,2,23.499.000,2021-01-14
ASUS ROG ZEPHYRUS M15 GU502LU-I766C8T i7-10750H 16GB 1TB GTX1660Ti 6G,78,23.499.000,2021-01-14
Acer Aspire 5 (A514-53) Magical Color,6,7.699.000,2021-01-14
ASUS ZENBOOK UM425IA AM501S RYZEN 5 4500U 8GB 512GB W10 / PINE GREY,3,12.699.000,2021-01-14
"Acer Aspire 3 Slim A314-22 - AMD A3020e 4GB SSD 256GB 14"" HD W10 OHS",135,5.375.000,2021-01-14
"ASUS VIVOBOOK A412FL - i3 8145U 4GB SSD 512GB MX250 2GB 14"" FHD W10",54,9.300.000,2021-01-14
ASUS ROG ZEPHYRUS M15 GU502LV-I7R6C8T i7-10750H 16GB 1TB RTX2060 6GB,77,30.049.000,2021-01-14
ASUS ROG ZEPHYRUS M15 GU502LW 240Hz i7 10750H 16GB 1TBssd RTX2070 8GB,22,26.199.000,2021-01-14
ASUS ROG GL503VD - EF 295T Scar Edition,36,19.758.000,2021-01-14
ASUS ZENBOOK UM425IA RYZEN 5-4500U 8GB 512GB 14” FHD W10 NUMPAD OHS,244,13.999.000,2021-01-14
"ACER ASPIRE 3 SLIM A314-22 RYZEN 5-3500U 8GB 512GB SSD 14"" WIN10",9,8.299.000,2021-01-14
ASUS ROG ZEPHYRUS S15 GX502LXS-I78SD8T i7-10875H 32GB 1TB RTX2080 8GB,24,59.999.000,2021-01-14
"ASUS VIVOBOOK A412FA-EK54051T|Intel 5405U/4GB/512GB SSD/14"" FHD",2,7.075.000,2021-01-14
ASUS VIVOBOOK A412FA-EK54051T-EK54054T Pentium Gold 5405U SSD 512GB,5,6.600.000,2021-01-14
ASUS ROG ZEPHYRUS S17 GX701LXS i7-10875H 32GB 1TB RTX2080 SUPER 8GB,11,69.999.000,2021-01-14
Acer Aspire 5 (A515-44-R7NZ),4,9.499.000,2021-01-14
ASUS VIVOBOOK A412FA Intel Pentium GOLD N5405U RAM8GB HDD1TB+SSD256GB 14FHD WINDOWS 10 ORI,10,7.449.000,2021-01-14
ASUS ROG Strix G512LI Intel Core i5 10300H RAM8GB SSD512GB NVIDIA GTX1650Ti 4GB WINDOWS 10 Original,8,14.399.000,2021-01-14
ASUS ROG Strix G15 G512LI-I565B6T i5-10300H GTX 1650Ti 144Hz 8GB 512GB 15.6 Inch FHD,420,15.767.000,2021-01-14
ASUS VivoBook A12FL-EK551T / EK552T / EK553T Core i5-10210U MX250 / 8GB /512GB W10,12,12.499.000,2021-01-14
ASUS ROG STRIX G512LU-I766B6T i7-10750H GTX 1660Ti 144Hz 8GB 512GB SSD,8,19.391.000,2021-01-14
"ASUS VivoBook 14 K413FQ - i7-10510U 8GB 512GB SSD MX350 2GB W10 14""FHD",10,14.699.999,2021-01-14
ASUS ROG STRIX G512LU-I766B7T i7-10750H 16GB 1TB GTX1660Ti 6GB 144Hz,88,22.799.000,2021-01-14
ASUS ROG STRIX G512LV-I7R6B6T i7-10750H 16GB 512GB RTX2060 6GB 144Hz,308,25.379.000,2021-01-14
ASUS ROG STRIX G532LW-I7R7C6T i7-10875H 16GB SSD 1TB RTX2070 8GB 240Hz,8,31.699.000,2021-01-14
ASUS VivoBook 14 K413FA-EK301T/302T/303T,16,8.850.000,2021-01-14
ACER Aspire C22-865 (Core i3-8130U) Silver,36,6.999.000,2021-01-14
ASUS Vivobook S14 M33IA RYZEN 7-4700U 8GB 512SSD Vega7 14.0 FHD WIN10,9,10.750.000,2021-01-14
ASUS ROG STRIX G712LU-I766B6T i7-10750H 16GB 1TB GTX1660Ti 6GB 144Hz,42,23.229.000,2021-01-14
ASUS Vivobook Ultra A412FA Pentium Gold 5405U 4GB 512ssd W10 14FHD -EK54051T/EK54052T/EK54053T,29,6.599.000,2021-01-14
ASUS Vivobook X441BA-GA441T AMD Dual Core A4-9125 RAM 4GB HDD 1TB,8,5.499.000,2021-01-14
"ASUS VIVOBOOK X505ZA-BR301T AMD R3/2200U/RAM 4GB/HDD 1TB/15.6""/WIN 10",1,6.250.000,2021-01-14
ACER Aspire A314 22 R4L8 AMD Ryzen 3 3250U 4GB 256GB HDD 1TB SSD Vega3 14.0 HD WIN10 OHS 2019,9,7.450.000,2021-01-14
ASUS ZENBOOK 14 Q407IQ Ryzen 5 4500 8GB 256SSD MX350 2GB W10 14.0FHD,307,10.799.000,2021-01-14
ASUS ROG STRIX GL503VD HERO EDITION/RAM 16GB/SSD 128GB-HDD 1TB/CORE I7,8,12.500.000,2021-01-14
ASUS ZENBOOK 14 Q407IQ Ryzen 5 4500 8GB 512SSD MX350 2GB W10 14.0FHD,404,11.599.000,2021-01-14
ASUS ROG STRIX G512LU-I766B6T i7-10750H 8GB 512GB GTX1660Ti 6GB 144Hz,325,19.729.000,2021-01-14
ASUS ZENBOOK 14 UX425EA i5 1135G7 8GB SSD 512GB VGA IRIS W10 OFFICE,2,14.997.000,2021-01-14
"ACER Aspire Switch 10- INTEL ATOM Z3735F -2GB-64GB SSD-10""",1072,1.960.000,2021-01-14
ASUS Vivobook Flip TP401MA-BZ201T x360 N4000 4GB 256ssd 14.0 Touch,25,6.999.000,2021-01-14
ASUS ROG STRIX G15 G512LU - I766B6T I7 -10750H GTX1660Ti 6GB 144HZ,3,19.999.000,2021-01-14
ASUS ROG STRIX G G531GW-I7R7G3B Glacier Blue,10,30.999.000,2021-01-14
ASUS ROG STRIX G512LI 144Hz i5 10300 8GB 512ssd GTX1650Ti 4GB,20,14.199.000,2021-01-14
ASUS Vivobook A416JA BV311TS i3 1005G1 4G 1TB Win 10 + Office RESMI!!,88,7.350.000,2021-01-14
ASUS ROG STRIX G512LI 144Hz i7 10750H 8GB 512ssd GTX1650Ti 4GB W10,18,15.999.000,2021-01-14
ASUS ROG STRIX G512LI I75TB6T i7 10750H GTX 1650Ti IPS 144Hz 8Gb 512Gb,388,16.498.000,2021-01-14
ASUS ROG STRIX G 531GD-I705G6T I7 9750H RAM 16GB SSD GTX 1050 4GB W10,3,16.150.000,2021-01-14
"ACER NITRO 5 AN515-54-714C - I7-9750 8GB 1TB GTX1660TI 6GB 15,6"" W10",30,18.199.000,2021-01-14
ASUS Vivobook A412FA EK54051T intel 5405U/4GB DDR4/512GB SSD|Win10,123,7.075.000,2021-01-14
ASUS ROG STRIX G512LI i7-10750H 8GB 512GB GTX1650Ti-4GB WIN10 144Hz,2,17.479.000,2021-01-14
ASUS ROG STRIX G512LI-I565B6T i5-10300H 8GB 512GB GTX1650Ti 4GB 144Hz,488,14.099.000,2021-01-14
ASUS ROG SCAR G732LV-I7R6B6T i7-10875H 16GB 1TB RTX2060 6GB 144Hz,96,29.999.000,2021-01-14
"ASUS VivoBook S14 S430FN I7-8565U-8GB-512GB SSD-MX150 2GB-14""FHD-WIN10",6,13.290.000,2021-01-14
ASUS VivoBook S13 S330FA # i3-8145U 4GB SSD256GB SUPER SLiM !!,141,6.967.000,2021-01-14
ASUS VivoBook Pentium Gold A412FA-EK54011T Intel N5405U 4GB 1TB 14 Inch FHD A412FA-EK54012T EK54013T,451,5.879.000,2021-01-14
ASUS ROG SCAR G532LV-I7R6C6T i7-10875H 16GB 1TB RTX2060 6GB 240Hz,320,29.999.000,2021-01-14
ASUS ROG STRIX G512LI-I75TB7T i7-10750H 16GB 512GB GTX1650Ti 4GB 144Hz,88,19.999.000,2021-01-14
ASUS VivoBook K413FA EK303T i3 10110U 8GB 512GB W10 - HEARTY GOLD,7,9.990.000,2021-01-14
ACER NITRO 5 AN515 44 R5 4600H R7 4800H GTX 1650 Ti 512GB 8GB RYZEN 5 7 R2Z0 R3Y8 PREDATOR,13,13.498.000,2021-01-14
ASUS ROG STRIX G512LU-I766B6B i7-10750H 8GB 512GB GTX1660Ti 6GB 144Hz,3,19.539.000,2021-01-14
ASUS ROG STRIX G512LU-I766B6P i7-10750H 8GB 512GB GTX1660Ti 6GB 144Hz,146,19.729.000,2021-01-14
ACER NITRO 5 RYZEN 5-3550H HDD RAM UP 16 Gb 1TB  LAYAR IPS,8,10.700.000,2021-01-14
"ASUS ZENBOOK 14 UX425JA - i5-1035G1 8GB 512GB 14"" FHD W10 OHS NUMPAD",60,14.999.000,2021-01-14
"ASUS VIVOBOOK TM420IA RYZEN 5 4500U 8GB 512GB SSD 14""TOUCH W10 OFFICE",5,12.256.000,2021-01-14
ASUS VIVOBOOK TM420IA REYZEN 4300 8GB SSD 14 FHD TOUCH W10 OFFICE,20,9.797.000,2021-01-14
ASUS ZENBOOK DUO UX481FL I5-10210 8Gb 512GB SSD MX250 2GB 14INCH FHD WIN10 ORI,11,20.500.000,2021-01-14
"ASUS ZENBOOK DUO UX481FL-BM070T i5-10210U 8GB 512B SSD MX250 2GB 14""",224,20.699.000,2021-01-14
ASUS VIVOBOOK FLIP TM420IA EC751TS 16GB 512GB SSD 14FHD W10,9,15.199.000,2021-01-14
Acer Aspire 3 Slim A314 Ryzen 5 3500 8GB 512ssd Vega8 W10+OHS 14.0FHD,31,8.199.000,2021-01-14
ACER ASPIRE S3 INTEL CORE I7 GEN3,14,4.500.000,2021-01-14
ACER ASPIRE ONE 11.6 INCI N23G/2GB/500GB SCOND,44,1.750.000,2021-01-14
Acer Aspire 3 A314-22 Athlon Silver A3050 + FHD + SSD 256GB + Office,127,5.555.000,2021-01-14
"ASUS VIVOBOOK FLIP TM420IA - RYZEN 7-4700U 16GB 512GB SSD 14"" W10 OHS",3,15.499.000,2021-01-14
"ASUS GAMING ROG STRIX G531GT i7-9750H|8GB|SSD512GB|15.6""|GTX1650 4GB",18,16.897.000,2021-01-14
ASUS ZENBOOK FLIP UM462DA - RYZEN R5 3500U 8GB SSD512GB 14 TOUCH,14,12.397.000,2021-01-14
"ACER ASPIRE A514-53 i3-1005G1/4GB/SSD 512GB+32GB/HDD 1TB/14""FHD/WIN10",3,8.149.000,2021-01-14
Acer Aspire 3 Slim A314 Ryzen 5 3500 8GB 512ssd W10 OHS 14.0FHD -R4ZD,15,8.199.000,2021-01-14
ACER ASPIRE A514 INTEL CORE i3 1005G1 RAM4GB SSD512GB INTEL UHD GRAPHIC WINDOWS 10,208,7.449.000,2021-01-14
"ASUS VIVOBOOK FLIP TM420IA - RYZEN 3-4300U 8GB 256GB SSD 14"" FHD W10",32,9.999.000,2021-01-14
ASUS ROG M15 GU502LW I7R7C7T GeForce RTX™ 2070 - i7 10875 16GB - Black,86,35.699.000,2021-01-14
ASUS ROG HERO III G531GU I7-9750 16GB SSD512 GTX1660 6GB,1,20.248.000,2021-01-14
ASUS ROG HERO GL503GE # i7-8750 6CORE SSD 1050Ti !!,50,16.361.000,2021-01-14
ACER ASPIRE A314-22 AMD ATHLON A3050U,12,5.850.000,2021-01-14
ASUS VIVOBOOK F412DA RYZEN 7 3700U RAM 8GB SSD 512GB WIN10 GREY,3,10.505.000,2021-01-14
ACER Nitro 5 AN515 55 58X3 i5 10300H 8GB 512GB GTX 1650Ti W10 - Black,210,12.699.000,2021-01-14
ASUS VIVOBOOK S433EQ INTEL CORE I5 1135G7 RAM8GB SSD512GB NVIDIA MX350 2GB WINDOWS 10+OHS2019 ORIGIN,24,13.999.000,2021-01-14
ASUS VIVOBOOK S430FN i5-8265U 8GB HDD+SSD256 VGA 2GB !!,3,9.889.000,2021-01-14
ASUS ROG STRIX GL553VD I7 7700HQ RAM 16GB HDD SSD 128 + 1TB GTX 1050 4,6,11.250.000,2021-01-14
"ASUS VIVOBOOK S14 S430FN - i5-8265U-8GB-SSD 512GB-MX150 2GB-14""FHD W10",30,10.290.000,2021-01-14
ASUS VIVOBOOK S13 S333JQ i7-1065G7 8GB 512GB+32GB OPTANE MX350 2GB W10,20,14.945.000,2021-01-14
ASUS VIVOBOOK S13 S333JQ i5-1035G1-8GB-512GB+32GB-MX350 2GB-13.3-WIN10,72,13.399.000,2021-01-14
ASUS ROG STRIX III G531GT-I765G1T i7-9750H 8GB 512GB GTX1650 4G 120HZ,2,17.045.000,2021-01-14
"ASUS VIVOBOOK S13 S333EA i5-1135G7 8GB 512GB iRIS Xe 13.3"" FHD OHS W10",18,13.449.000,2021-01-14
ASUS VIVOBOOK F412DA / A412DA Ryzen 7 3700 8GB 512ssd Vega10 W10 14.0FHD,9,10.399.000,2021-01-14
"ASUS VIVOBOOK MAX X44UB-I3 7020U 4GB 1TB NVIDIA MX110 2GB 14"" WIN10",3,6.500.000,2021-01-14
"Acer Aspire 3 Slim A314 Ryzen 3 3250 8GB 256ssd W10 OHS 14"" -22.R2C4",8,6.899.000,2021-01-14
ASUS ROG STRIX III G531GT-I765G1T i7-9750H|8GB|512GB|GTX1650 4GB,6,17.500.000,2021-01-14
ASUS VIVOBOOK K413FQ i5 10210U 8GB 512GBSSD MX350 2GB 14 FHD IPS WIN10,4,12.439.000,2021-01-14
ASUS ZENBOOK DUO UX481FA i7-10510 8GB 512GB W10 14FHD TOUCH DUAL SCREEN,7,19.699.000,2021-01-14
ASUS VIVOBOOK K413FA INTEL CORE I3 10110U RAM8GB SSD512GB 14 FHD WIN10,6,9.449.000,2021-01-14
ASUS VIVOBOOK K413FA -EK303T (i3 10110U/ 8GB/SSD512/14.0/Win10 )GOLD,10,9.200.000,2021-01-14
"ACER Nitro 5 AN515-52-73Y8 i7-8750H/8GB/1TB/GTX 1060 6GB/15.6"" FHD",63,13.350.000,2021-01-14
ASUS ROG STRIX SCAR 17 G732LV - I7R6B6T,9,30.999.000,2021-01-14
Acer Aspire 3 Slim A314 Ryzen 3 3250 RAM4GB/512GB SSD Vega3 OHS 14 BLK,1,6.799.000,2021-01-14
ACER Aspire 5 A514 53 32H2 i3 1005G1 4GB 512GB WIN10 / Magic Purple,5,7.659.000,2021-01-14
ASUS ZENBOOK UM425IA-AM701S RYZEN 7 4700U 16GB 512GB SSD FHD GRS RESMI,60,15.699.000,2021-01-14
ASUS ROG Zephyrus G14 GA401IH Ryzen 7 4800 24GB 512SSD GTX1650 4GB,18,16.899.000,2021-01-14
"ACER ASPIRE 3 SLIM A314-22 - RYZEN 5-3500U - 8GB - 512GB SSD - 14""FHD - WIN10 - OFFICE HOME STUDENT",380,8.299.000,2021-01-14
Acer Aspire 5 A514-53-3852 i3-1005G1|4GB|512GB SSD|Win10+OHS 2019,4,7.499.000,2021-01-14
ASUS ROG G512LI-I565B6T Strix G i5 10300H 8GB 512ssd GTX1650Ti 4GB W10,324,14.199.000,2021-01-14
ACER SWIFT SF114-33-P86X N5030-4GB-512GB SSD-WIN10 HOME+OHS 2019,4,7.299.000,2021-01-14
ASUS TUF FX506II-R55TB6B AMD Ryzen 5-4600H/GTX1650Ti 4GB/8GB/512SSD,15,14.280.200,2021-01-14
ASUS ZenBook 14 UM431DA AM501T - AMD R5 3500U 8GB 512GB 14 FHD WIN 10,205,12.099.000,2021-01-14
"ASUS ZenBook 14 UX425JA - i5-1035G1 8GB 512GB SSD WIN10 14""FHD",8,14.775.000,2021-01-14
"Acer Aspire 5 A515-44 Ryzen 5 4500U 8GB 512GB NVMe 15.6"" HD Office",6,9.775.000,2021-01-14
ASUS Zenbook UM425IA-AM502S Ryzen 5 4500U 8GB 512ssd W10+OHS 14.0FHD,51,12.699.000,2021-01-14
"ASUS ROG G512LI-I565B6T I5-10300H/8GB/512GB/GTX1650Ti 4GB/W10/15.6""",6,14.299.000,2021-01-14
ASUS ZenBook 14 UX431FL i7-10510 8GB 512ssd MX250 2GB 14.0FHD Win10,10,14.249.000,2021-01-14
"ASUS ROG G14 ZEPHYRUS RYZEN7-4800HS/8GB/512GB/GTX1650Ti 4GB/W10/14"" 120Hz",10,21.999.000,2021-01-14
ASUS ZenBook Duo UX481FL-BM072T Intel Core i7-10510U RAM 16GB SSD 1TB,3,26.599.000,2021-01-14
ASUS TUF FX506II-R75TB6T Ryzen 7 4800H 8GB 512ssd GTX 1650Ti W10 Slim,10,15.499.000,2021-01-14
ASUS TUF FX506II-R75TB6T Ryzen 7-4800H/16GB/512GB SSD/1650Ti/W10 144Hz,4,17.199.000,2021-01-14
"Acer Aspire 5 A515-44-R7NZ [15.6""/R5-4500/8GB/SSD512/OHS] Black [NX.HW1SN.006]",8,8.799.000,2021-01-14
ASUS TUF FX506IU R766B7T-O Ryzen 7 4800H 1TB SSD 256GB GTX1660Ti 6Gb W10 OHS,4,17.625.000,2021-01-14
ASUS TUF FX506IV (RYZEN 7-4800H/8GB/512GBSSD/NVIDIA RTX 2060),20,20.199.000,2021-01-14
ASUS TUF Gaming A15 FX506II RYZEN 5-4600H|8GB|512 SSD|GTX1650Ti|144Hz,25,13.699.000,2021-01-14
ASUS ZenBook Flip 14 UM462DA AI501T - AMD RYZEN R5 3500U 8GB 512GB - A,174,11.999.000,2021-01-14
ASUS TUF FX506IV RTX 2060 - 16GB RAM - RYZZEN 7 4800H - 512GB SSD,9,17.399.000,2021-01-14
ACER SWiFT 3 # i5-8250 14FHD SLiM VGA MX150 W10 !!,4,8.898.000,2021-01-14
"ACER SWIFT 3 SF314-R9JT/R24M RYZEN5/ 4GB/ SSD 512GB/ VEGA 8/14""/WIN 10",4,9.685.000,2021-01-14
"ASUS ZenBook 14 UM425IA - RYZEN 5-4500U 8GB 512GB SSD WIN10 OHS 14""FHD",143,14.899.000,2021-01-14
Acer Aspire 5 A514-53-3852 [NX.HZ6SN.002] Magical Color,15,7.349.000,2021-01-14
ASUS TUF FA506IV-RYZEN 7-4800HS-8GB-512GB-RTX2060-WIN10HOME GREY- BEC5,5,17.375.000,2021-01-14
"ASUS VIVOBOOK 14 K413FQ - i7-10510U 8GB 512GB MX350 2GB 14"" FHD W10",1328,13.820.000,2021-01-14
ASUS TUF FX505DD Ryzen 5 3550H 8GB 512ssd GTX1050 3GB W10 15.6FHD,2,10.199.000,2021-01-14
ASUS TUF FX505DT RYZEN 5-3550H Ram 8 SSD512Gb Fullset,48,11.450.000,2021-01-14
ASUS TUF FX505DT | Ryzen 5 3550H 8GB 512SSD GTX1650 4GB W10 144Hz,104,11.499.000,2021-01-14
ACER ASPIRE 3 A314-22 ATHLON SILVER 3050U 4GB 256 SSD 14 FHD OFFICE,4,5.510.000,2021-01-14
"ASUS VIVOBOOK 14 K413FQ - i5-10210U 8GB 512GB MX350 2GB 14"" FHD W10",1777,12.583.000,2021-01-14
"Acer Aspire 5 A514-53 i3-1005G1 DDR4 4GB HDD 1TB 14"" INTEL UHD W10 OHS",8,7.299.000,2021-01-14
ASUS VIVOBOOK 14 K413FA -i3 10110U|8GB|512 GB SSD|WIN10,3,9.399.000,2021-01-14
ASUS TUF FX506IV RYZEN 7-4800H 16GB 512GB RTX2060 W10 15.6FHD,56,17.399.000,2021-01-14
"ASUS VIVOBOOK 14 K413FA - i3 10110U 8GB SSD 512GB 14"" FHD WIN 10 RESMI",24,9.439.000,2021-01-14
"ASUS VIVOBOOK 14 K413EQ i5-1135G7 8GB 512GB MX350 2GB 14"" FHD W10 OHS",25,12.583.000,2021-01-14
"ACER ASPIRE 3 A314-22 (R3-3520U/4GB/256GB SSD/RADEON /14"" FHD/W10+OHS",9,6.499.000,2021-01-14
"ASUS ROG G531GT-I765G1T I7-9750H/8GB/512GB/GTX1650 4GB/W10/15.6""120Hz",30,16.999.000,2021-01-14
ASUS TUF FX505DT-R7586T RYZEN R7 3750H 8GB 1TB GTX1650,10,13.499.000,2021-01-14
ASUS TUF FX505DV R766RT - Reyzen 7 3750H 16GB 512GB RTX2060 6GB 120Hz,18,17.997.000,2021-01-14
ASUS ROG Zephyrus G14 Ryzen 7 4800HS GTX 1650Ti 8GB 512GB 120Hz GA401II-R75TA8W,76,21.187.000,2021-01-14
ACER ASPIRE 3 A314-21-4816(RED)AMD DUAL CORE A4 9120E 4GB 1TB AMD RADEON R3 WIN10,5,4.600.000,2021-01-14
ASUS TUF FX505GT I565B6T I5-9300H | 8GB | 512GB | 4GB GTX1650,8,11.800.000,2021-01-14
"ASUS VIVOBOOK 14 Asus K413FA -i3 10110U 8GB 512ssd MX350 2GB W10 14""",51,8.999.000,2021-01-14
ASUS TUF FX505GT-I565B6T - i5-9300H 8GB 512GB GTX1650 4GB WIN10 144Hz,30,12.630.000,2021-01-14
ASUS TUF FX505DT-R5697T | 120HZ R5 3550H 8GB 512GB SSD GTX1650 4GB W10,66,12.500.000,2021-01-14
ASUS ROG G531GT-I765G1T STRIX III i7-9750H GTX1650 4GB 512GB SSD 120Hz,896,16.298.000,2021-01-14
ACER ASPIRE 3 A314 22 R6FB AMD R3 3250U 4GB 256GB SSD Win10 + OHS,10,7.000.000,2021-01-14
Acer Aspire 5 Core i5-10210U / RAM 4GB / SSD 512GB,2,10.200.000,2021-01-14
"ACER Swift 3 SF314-42 R5-4500U 8GB 512GB AMD Radeon™ 14"" FHD W10 OHS",93,10.349.000,2021-01-14
ASUS Zenbook Q407 Ryzen 5 4500 8GB 256ssd MX350 2GB W10 14.0FHD,153,10.799.000,2021-01-14
ASUS TUF GAMING F15 FX506LH-I765B6T i7-10750H 8GB 512GB GTX1650 W10,9,15.500.000,2021-01-14
ASUS TUF GAMING A15 FX506IV RYZEN 9 4900H 8GB 512GB RTX2060 6GB 144HZ,221,21.439.000,2021-01-14
Acer Aspire 5 Slim A515 R7NZ - AMD Ryzen 5 4500 8GB 512ssd Vega 6 W10+OHS,7,8.899.000,2021-01-14
Acer Aspire 5 Slim A515 Ryzen 5 4500 8GB 512ssd Vega6 OHS 15.6HD -R7NZ,6,8.699.000,2021-01-14
"ASUS TUF GAMING F15 FX506LH - i7-10870H - 8GB - 512SSD - GTX1650 4GB - 15.6""FHD 144Hz - W10 - OFFICE",6,15.799.000,2021-01-14
ASUS GAMING TUF FX505GT I5 9300 8GB 512GB SSD GTX 1650 144HZ,2,11.998.000,2021-01-14
ASUS GAMING TUF FX505GD CORE I7-8750H NVIDIA GTX 1050 Ram 8gb HDD 1TB Mulus Slim,28,11.750.000,2021-01-14
ASUS TUF GAMING A15 FX506IV-R9R6B6T Ryzen 9 4900H RTX2060 6GB 144Hz,1,22.499.000,2021-01-14
ASUS Zenbook Q407iQ AMD Ryzen 5-4500u 8GB 256SSD Win10,218,11.000.000,2021-01-14
Acer Aspire 514-53G-52SR with Intel i5 10th Gen and NVIDIA MX350,112,8.650.000,2021-01-14
ASPIRE 4750 RAM 2GB Hdd 500Gb. 14inc Core i3,14,1.650.000,2021-01-14
Acer Aspire 5 Slim A514-54G i7-1165G7 8GB 512GB SSD Nvidia MX350 Win10,30,13.399.000,2021-01-14
ACER Swift 3 SF314-41-R2HG AMD Ryzen™ 5 3500U RAM 4GB SSD 512GB,348,10.899.000,2021-01-14
ASUS TUF GAMING A15 FX506IU RYZEN 7 4800H 8GB 256GB+1TB GTX1660Ti 6GB,755,17.139.000,2021-01-14
